Country Name,Country Code,Indicator Name,Indicator Code,Valor_Inicial,Ano_Inicial,Valor_Final,Ano_Final,Crescimento_Absoluto,Crescimento_Percentual
"Hong Kong SAR, China",HKG,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,27.0934104919434,1990.0,20.9402599334717,2017.0,-6.1531505584716975,-22.71087488340171
"Hong Kong SAR, China",HKG,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.46406006813049,1990.0,3.26212000846863,2017.0,0.7980599403381401,32.38800671542221
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,,,,,,
"Hong Kong SAR, China",HKG,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,79.287841796875,1990.0,100.841903686523,2017.0,21.554061889647997,27.184573827683018
"Hong Kong SAR, China",HKG,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,,,
"Hong Kong SAR, China",HKG,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,19518.0,1990.0,24339.0,2017.0,4821.0,24.700276667691362
Hungary,HUN,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,42.9957809448242,1990.0,12.5329103469849,2017.0,-30.4628705978393,-70.85083682264504
Hungary,HUN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.89597988128662,1990.0,4.65934991836548,2017.0,-1.23662996292114,-20.974121143901915
Hungary,HUN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,85.3070678710938,1990.0,101.616149902344,2017.0,16.3090820312502,19.118090022616414
Hungary,HUN,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,87.3765716552734,1990.0,105.203773498535,2017.0,17.827201843261605,20.402725244926327
Hungary,HUN,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,81.8739471435547,1990.0,96.8578567504883,2017.0,14.983909606933594,18.301193639365366
Hungary,HUN,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,52584.0,1990.0,36029.0,2017.0,-16555.0,-31.48296059637913
Iceland,ISL,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,60.5256614685059,1990.0,28.59840965271,2017.0,-31.927251815795902,-52.749942819557646
Iceland,ISL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.22525978088379,1990.0,7.8058500289917,2017.0,3.58059024810791,84.74248765265185
Iceland,ISL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,101.527389526367,1990.0,99.131950378418,2017.0,-2.3954391479490056,-2.3594018905872707
Iceland,ISL,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,98.2253875732422,1990.0,118.556411743164,2017.0,20.331024169921804,20.698339474366424
Iceland,ISL,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,89.6113128662109,1990.0,97.2935104370117,2017.0,7.68219757080081,8.57279881868295
Iceland,ISL,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,3034.0,1990.0,3001.0,2017.0,-33.0,-1.087673038892551
India,IND,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,30.046329498291,1990.0,28.401159286499,2017.0,-1.6451702117920028,-5.475444885491182
India,IND,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.30847001075745,1990.0,3.84236001968384,2017.0,0.5338900089263903,16.137066595449056
India,IND,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,91.8339080810547,1990.0,108.600616455078,2017.0,16.766708374023295,18.257644397780194
India,IND,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,45.5136985778809,1990.0,73.9692001342773,2017.0,28.4555015563964,62.520740887943184
India,IND,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,71.8666076660156,1990.0,97.5457229614258,2017.0,25.6791152954102,35.73163688864833
India,IND,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,2774647.0,1990.0,4398590.0,2017.0,1623943.0,58.52791364090639
Indonesia,IDN,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,48.3824691772461,1990.0,42.5999298095703,2017.0,-5.782539367675803,-11.951724386971316
Indonesia,IDN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,0.997870028018951,1990.0,3.59180998802185,2017.0,2.593939960002899,259.9476772694125
Indonesia,IDN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,114.398017883301,1990.0,105.852752685547,2017.0,-8.545265197753992,-7.469766833260288
Indonesia,IDN,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,46.585880279541,1990.0,85.8420791625977,2017.0,39.2561988830567,84.26630268119403
Indonesia,IDN,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,93.3273468017578,1990.0,101.997009277344,2017.0,8.669662475586208,9.289519923888928
Indonesia,IDN,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,1286286.0,1990.0,1801909.0,2017.0,515623.0,40.086186120349595
"Iran, Islamic Rep.",IRN,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,38.7398490905762,1990.0,26.7479305267333,2017.0,-11.991918563842901,-30.954995554590425
"Iran, Islamic Rep.",IRN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.77836990356445,1990.0,2.92898988723755,2017.0,-0.8493800163268999,-22.48006516052357
"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,106.339279174805,1990.0,108.916007995605,2017.0,2.5767288207999997,2.423120450689029
"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,53.2175598144531,1990.0,89.167236328125,2017.0,35.9496765136719,67.55228281607249
"Iran, Islamic Rep.",IRN,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,85.3395690917969,1990.0,101.773010253906,2017.0,16.43344116210909,19.25653168512275
"Iran, Islamic Rep.",IRN,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,298759.0,1990.0,286477.0,2017.0,-12282.0,-4.111005860911303
Iraq,IRQ,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,,,,,,
Iraq,IRQ,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,,,,,,
Iraq,IRQ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,108.272529602051,1990.0,108.121803283691,2017.0,-0.15072631836000028,-0.13921011997593993
Iraq,IRQ,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,41.1824913024902,1990.0,53.459659576416,2017.0,12.277168273925803,29.811621117694337
Iraq,IRQ,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,59.3577499389648,1990.0,66.658073425293,2017.0,7.300323486328196,12.298854814804852
Iraq,IRQ,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,134081.0,1990.0,286890.0,2017.0,152809.0,113.96767625539785
Ireland,IRL,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,28.5231494903564,1990.0,36.2492980957031,2017.0,7.7261486053466975,27.087291352446503
Ireland,IRL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.59602022171021,1990.0,5.3245701789856,2017.0,0.7285499572753897,15.851757001284284
Ireland,IRL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,99.6195831298828,1990.0,101.428001403809,2017.0,1.8084182739262076,1.8153240729469968
Ireland,IRL,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,94.4415893554688,1990.0,127.481918334961,2017.0,33.04032897949219,34.98493534996712
Ireland,IRL,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,98.8402709960938,1990.0,96.5778884887695,2017.0,-2.262382507324304,-2.2889278676843308
Ireland,IRL,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,15513.0,1990.0,32267.0,2017.0,16754.0,107.9997421517437
Isle of Man,IMN,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,,,,,,
Isle of Man,IMN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,,,,,,
Isle of Man,IMN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,,,,,,
Isle of Man,IMN,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,,,,,
Isle of Man,IMN,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,,,
Isle of Man,IMN,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,,,,,,
Israel,ISR,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,35.9888381958008,1990.0,38.0988502502441,2017.0,2.1100120544432954,5.8629624078542575
Israel,ISR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,6.08679008483887,1990.0,5.75726985931396,2017.0,-0.32952022552490945,-5.413694589956154
Israel,ISR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,95.3701705932617,1990.0,104.776382446289,2017.0,9.406211853027301,9.86284473909905
Israel,ISR,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,88.7309265136719,1990.0,102.478813171387,2017.0,13.7478866577151,15.493906350224787
Israel,ISR,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,104.479110717773,1990.0,108.733032226563,2017.0,4.25392150879,4.0715521787709505
Israel,ISR,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,37627.0,1990.0,71134.9921875,2017.0,33507.9921875,89.05305282775666
Italy,ITA,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,21.2271900177002,1990.0,24.4886207580566,2017.0,3.2614307403564027,15.364401683109602
Italy,ITA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.74756002426147,1990.0,4.07985019683838,2017.0,-0.6677098274230904,-14.064273521785736
Italy,ITA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,98.4384613037109,1990.0,101.037353515625,2017.0,2.598892211914105,2.640118686837025
Italy,ITA,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,80.3881225585938,1990.0,102.902458190918,2017.0,22.51433563232419,28.007042478089716
Italy,ITA,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,100.814193725586,1990.0,100.265869140625,2017.0,-0.5483245849609943,-0.5438962160958423
Italy,ITA,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,257961.0,1990.0,237483.0,2017.0,-20478.0,-7.938409294428228
Jamaica,JAM,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,26.1608390808105,1990.0,36.6830215454102,2017.0,10.522182464599698,40.221119942280176
Jamaica,JAM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.7791600227356,1990.0,5.46195983886719,2017.0,0.68279981613159,14.287025604569612
Jamaica,JAM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,103.626373291016,1990.0,97.2451400756835,2017.0,-6.3812332153325,-6.157923907470887
Jamaica,JAM,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,69.516990661621,1990.0,82.107322692871,2017.0,12.59033203125,18.11115802255359
Jamaica,JAM,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,96.3820419311523,1990.0,87.3959808349609,2017.0,-8.986061096191406,-9.32337696540019
Jamaica,JAM,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,10076.0,1990.0,11806.0,2017.0,1730.0,17.169511710996428
Japan,JPN,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,38.0953102111816,1990.0,33.0818786621094,2017.0,-5.013431549072195,-13.160232903420932
Japan,JPN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.47862005233765,1990.0,3.59184002876282,2017.0,0.11321997642517001,3.2547382215279765
Japan,JPN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,101.64794921875,1990.0,101.224647521973,2017.0,-0.4233016967770027,-0.41643899363482717
Japan,JPN,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,95.6246337890625,1990.0,101.745613098145,2017.0,6.1209793090825,6.401048627893009
Japan,JPN,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,103.39714050293,1990.0,102.055702209473,2017.0,-1.3414382934570028,-1.2973649821766493
Japan,JPN,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,454109.0,1990.0,408247.0,2017.0,-45862.0,-10.099337383755882
Jordan,JOR,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,36.9264793395996,1990.0,41.6684112548828,2017.0,4.741931915283196,12.841548937480193
Jordan,JOR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,7.475989818573,1990.0,4.94513988494873,2017.0,-2.5308499336242702,-33.853041470665794
Jordan,JOR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,101.577682495117,1990.0,97.3428726196289,2017.0,-4.2348098754880965,-4.169035728583068
Jordan,JOR,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,76.390281677246,1990.0,82.4455413818359,2017.0,6.055259704589901,7.926740904260275
Jordan,JOR,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,95.6996994018555,1990.0,91.0019989013672,2017.0,-4.6977005004882955,-4.908793371191313
Jordan,JOR,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,23340.0,1990.0,57946.0,2017.0,34606.0,148.26906598114823
Kazakhstan,KAZ,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,,,,,,
Kazakhstan,KAZ,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.05118989944458,1990.0,2.78749990463257,2017.0,-1.26368999481201,-31.19305750108783
Kazakhstan,KAZ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,114.500648498535,1990.0,108.959716796875,2017.0,-5.54093170166,-4.839214252774205
Kazakhstan,KAZ,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,100.034812927246,1990.0,112.0078125,2017.0,11.972999572754006,11.968832871674195
Kazakhstan,KAZ,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,105.624458312988,1990.0,109.182708740234,2017.0,3.5582504272460085,3.368775077361483
Kazakhstan,KAZ,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,56274.0,1990.0,68663.0,2017.0,12389.0,22.015495610761633
Kenya,KEN,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,51.4988288879395,1990.0,36.3388900756836,2017.0,-15.159938812255902,-29.437443801379732
Kenya,KEN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,6.58519983291625,1990.0,5.2739200592041,2017.0,-1.3112797737121502,-19.912528199337135
Kenya,KEN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,100.427436828613,1990.0,108.973930358887,2017.0,8.546493530274006,8.510118151137565
Kenya,KEN,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,38.5206108093262,1990.0,60.4318199157715,2017.0,21.9112091064453,56.88178002914842
Kenya,KEN,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,88.9904937744141,1990.0,105.187927246094,2017.0,16.1974334716799,18.201307560714834
Kenya,KEN,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,169410.0,1990.0,266511.0,2017.0,97101.0,57.317159553745356
Kiribati,KIR,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,43.0442314147949,1990.0,34.3345413208008,2017.0,-8.709690093994098,-20.234279502085514
Kiribati,KIR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,10.8710098266602,1990.0,11.9881200790405,2017.0,1.1171102523803,10.276048593394561
Kiribati,KIR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,117.203193664551,1990.0,104.463409423828,2017.0,-12.739784240722997,-10.869826872794714
Kiribati,KIR,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,37.3507499694824,1990.0,87.1360931396484,2017.0,49.785343170165994,133.2914150608578
Kiribati,KIR,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,102.245788574219,1990.0,112.361183166504,2017.0,10.115394592285,9.89321392434893
Kiribati,KIR,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,514.0,1990.0,614.0,2017.0,100.0,19.45525291828794
"Korea, Dem. People’s Rep.",PRK,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,,,,,,
"Korea, Dem. People’s Rep.",PRK,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,,,,,,
"Korea, Dem. People’s Rep.",PRK,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,99.7893905639648,1990.0,76.8337783813477,2017.0,-22.955612182617102,-23.004060905555487
"Korea, Dem. People’s Rep.",PRK,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,102.055442810059,1990.0,93.3960876464844,2017.0,-8.659355163574602,-8.484951831222764
"Korea, Dem. People’s Rep.",PRK,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,97.4287567138672,1990.0,97.4287567138672,2017.0,0.0,0.0
"Korea, Dem. People’s Rep.",PRK,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,70298.0,1990.0,66113.0,2017.0,-4185.0,-5.953227687843182
"Korea, Rep.",KOR,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,43.6447715759277,1990.0,31.5471000671387,2017.0,-12.097671508788999,-27.7184896883765
"Korea, Rep.",KOR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.01701998710632,1990.0,5.05211019515991,2017.0,2.03509020805359,67.45365349751901
"Korea, Rep.",KOR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,105.953536987305,1990.0,99.0090637207031,2017.0,-6.944473266601904,-6.554262806190196
"Korea, Rep.",KOR,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,92.6181411743164,1990.0,98.8820877075195,2017.0,6.263946533203097,6.763196123115596
"Korea, Rep.",KOR,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,99.2278137207031,1990.0,101.584106445313,2017.0,2.356292724609901,2.3746292861416527
"Korea, Rep.",KOR,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,134898.0,1990.0,165786.0,2017.0,30888.0,22.897300182360006
Kosovo,XKX,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,,,,,,
Kosovo,XKX,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,,,,,,
Kosovo,XKX,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,,,,,,
Kosovo,XKX,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,,,,,
Kosovo,XKX,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,,,
Kosovo,XKX,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,,,,,,
Kuwait,KWT,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,26.8997192382813,1990.0,20.4151706695557,2017.0,-6.4845485687256,-24.106380112314945
Kuwait,KWT,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,14.1988296508789,1990.0,3.76001000404358,2017.0,-10.43881964683532,-73.51887376287497
Kuwait,KWT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,93.4515914916992,1990.0,102.68350982666,2017.0,9.231918334960795,9.878824092343914
Kuwait,KWT,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,78.0645904541016,1990.0,94.9726486206055,2017.0,16.908058166503892,21.659062153723916
Kuwait,KWT,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,57.0818290710449,1990.0,103.046409606934,2017.0,45.964580535889105,80.52401488165508
Kuwait,KWT,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,10310.0,1990.0,29810.0,2017.0,19500.0,189.1367604267701
Kyrgyz Republic,KGZ,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,,,,,,
Kyrgyz Republic,KGZ,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.58819007873535,1990.0,5.52737998962402,2017.0,-0.0608100891113299,-1.088189346721214
